contrast,parcel,t_stat,p_value,native_mean,native_sd,native_se,native_ci_lower,native_ci_upper,l2_mean,l2_sd,l2_se,l2_ci_lower,l2_ci_upper,n_native,n_l2,p_fdr,significant_fdr
fake_vs_rest,63,1.8394536029195956,0.07713666470298919,0.24475287348768066,1.2070274418900966,0.31165314539037897,-0.423676643993316,0.9131823909686774,-0.6908995734872702,1.5569445452755917,0.4020013529880564,-1.5531067239009997,0.17130757692645926,15,15,0.3567811965709093,False
fake_vs_rest,64,-1.8334775725050034,0.07788951759739088,-0.29633541506698413,1.83947700129767,0.47495091945049567,-1.3150038245187283,0.7223329943847601,0.8196549650502367,1.4743091423059782,0.3806649836874929,0.0032097754808539936,1.6361001546196194,15,15,0.3567811965709093,False
fake_vs_rest,26,1.8316080480083063,0.078261736163027,0.49744939953692474,1.1048302482421797,0.2852659434552112,-0.11438519850212531,1.1092839975759747,-0.3476292179912503,1.4044600582374098,0.36263002773113245,-1.1253932741082473,0.43013483812574665,15,15,0.3567811965709093,False
fake_vs_rest,37,-1.8014118287552516,0.08244943805715421,-0.7268154552879772,1.4054841553310684,0.3628944484637084,-1.5051466374722124,0.05151572689625805,0.1733524592025986,1.3304645085015352,0.3435244589430988,-0.563434227312726,0.9101391457179231,15,15,0.3567811965709093,False
fake_vs_rest,84,-1.8073672840904385,0.08282050618633974,-1.3198908794517261,1.2753409199856558,0.3292916095894194,-2.0261511401421393,-0.6136306187613128,-0.5968730670445278,0.8797592242715138,0.22715285495172857,-1.084067486467519,-0.10967864762153656,15,15,0.3567811965709093,False
fake_vs_rest,74,1.7925794126124646,0.08444617859676683,0.21832034445439635,1.4322819519538683,0.36981360979938555,-0.5748509628541549,1.0114916517629475,-0.6255187747070025,1.1280571266321524,0.2912630976677945,-1.2502159892665912,-0.0008215601474136358,15,15,0.3567811965709093,False
fake_vs_rest,82,1.798963188698501,0.08523106362527277,0.6138794869374676,1.1854041482959365,0.30607003499168994,-0.04257544968324534,1.2703344235581806,-0.02767743929492875,0.7089060941141263,0.18303876643526393,-0.420256548918179,0.36490167032832144,15,15,0.3567811965709093,False
fake_vs_rest,29,-1.7600365478639215,0.08949326637104081,-1.3655095473890766,1.5978609967672293,0.41256593533559077,-2.2503754733852093,-0.48064362139294403,-0.39715399423217546,1.409782102141168,0.3640041735582685,-1.1778653000264716,0.3835573115621207,15,15,0.3661088169724397,False
fake_vs_rest,171,1.692044579814067,0.10177417849356128,0.6195177394013677,1.3117387233865065,0.3386894820167545,-0.10689895296594376,1.3459344317686792,-0.16895633089382012,1.239567258430276,0.32005488989362957,-0.8554057981406753,0.5174931363530351,15,15,0.40709671397424513,False
fake_vs_rest,96,-1.6691955269294934,0.10664594105797578,-1.0252905527744105,1.0755112217061702,0.277695803355146,-1.6208888151011678,-0.4296922904476531,-0.42563113194099156,0.8827174179286323,0.22791665726965368,-0.9144637444076693,0.06320148052568625,15,15,0.41731020413990527,False
fake_vs_rest,118,-1.6613485407681086,0.11195837746576796,-0.20473676072688576,1.0711520024682375,0.2765702577877473,-0.7979209679040414,0.38844744645026996,0.3070527604801453,0.525468542465606,0.13567539426167846,0.01605798098969774,0.5980475399705929,15,15,0.4199284998550214,False
fake_vs_rest,173,1.641966968460025,0.11198093329467237,4.348703653693925,1.034206677331379,0.26703101585606254,3.775979085624674,4.921428221763176,3.6826106080537118,1.1827558493607477,0.3053862471469056,3.027622250499852,4.3375989656075715,15,15,0.4199284998550214,False
fake_vs_rest,9,1.5570772328695455,0.1315066835846379,0.6309236482668935,1.229349017443794,0.31741655141575104,-0.04986714573438644,1.3117144422681735,0.011067485770264602,0.9304999973641053,0.24025406622914833,-0.5042262371961351,0.5263612087366644,15,15,0.4733287012664228,False
fake_vs_rest,80,1.5563421794686805,0.1316659208648947,-0.04921288055945746,1.481646002286207,0.3825593527886184,-0.8697210877589371,0.7712953266400221,-0.7966695329290903,1.1245185418257375,0.290349438999502,-1.4194071445396246,-0.17393192131855595,15,15,0.4733287012664228,False
fake_vs_rest,25,1.557465816511832,0.13410979869215311,0.23594401937054668,1.2234602052677948,0.31589606664997844,-0.4415856591459224,0.9134736978870157,-0.32076627251835554,0.6478134664792788,0.16726471780820956,-0.6795134126317315,0.03798086759502034,15,15,0.4733287012664228,False
fake_vs_rest,32,-1.4658248450254747,0.15421379440793803,-1.073059818522362,1.6558534192831167,0.4275395144429412,-1.9900408776584242,-0.15607875938630011,-0.25878892944674803,1.3736492211332632,0.3546747037986612,-1.0194905126953067,0.5019126538018106,15,15,0.5088026551818314,False
fake_vs_rest,100,1.4713514868703246,0.15461900748809787,2.295005414269338,1.351822685900556,0.34903911663454884,1.546390963348968,3.043619865189708,1.6926143062352195,0.8287739048615569,0.21398850208667333,1.2336546155922514,2.1515739968781875,15,15,0.5088026551818314,False
fake_vs_rest,141,-1.4602324926289172,0.1553636618164704,-0.553771420837828,1.4885072761059215,0.3843309260711199,-1.3780792748302877,0.2705364331546316,0.2500697036716103,1.5264039854140727,0.3941158143395555,-0.595224648421753,1.0953640557649735,15,15,0.5088026551818314,False
fake_vs_rest,127,-1.4333616611620053,0.16365780083533785,-0.28539257584600863,1.364100266287165,0.3522091742591529,-1.0408061241595616,0.4700209724675445,0.34686270454724977,1.0284763250144227,0.2655514452499644,-0.22268850018220743,0.916413909276707,15,15,0.5088026551818314,False
fake_vs_rest,22,-1.4083972114582244,0.17061061809071557,-0.7982061550556551,1.1939263950634944,0.3082704696452247,-1.4593805546289025,-0.13703175548240765,-0.24513530775944148,0.9421691749827115,0.24326703493453486,-0.7668912058962672,0.2766205903773843,15,15,0.5088026551818314,False
fake_vs_rest,111,1.4056686584412061,0.17089926522635634,-0.1245380982863736,1.5987890386660055,0.4128055547234937,-1.0099179567558474,0.7608417601831001,-0.9127462006387931,1.4697739769167812,0.3794940090191825,-1.7266798993276948,-0.09881250194989144,15,15,0.5088026551818314,False
fake_vs_rest,54,1.4028563159496266,0.1719641855465495,-0.2425801809149512,1.192259422844192,0.3078400592689615,-0.9028314420428476,0.41767108021294524,-0.8073381102829092,1.0047602541045022,0.25942798207185797,-1.363755792704009,-0.25092042786180957,15,15,0.5088026551818314,False
fake_vs_rest,135,-1.3964611029285112,0.17420840435800186,-0.19211183372631335,0.709017545459656,0.18306754304894052,-0.5847526630475004,0.20052899559487375,0.13172196235301095,0.5512991042019498,0.14234481662354792,-0.17357730543527553,0.43702123014129746,15,15,0.5088026551818314,False
fake_vs_rest,101,1.3964505431249594,0.1747107310930626,0.7807736673842232,1.3354737942488335,0.3448178509614775,0.041212930885620946,1.5203344038828255,0.18954892173707893,0.9514348716671702,0.24565942753119607,-0.33733814819333885,0.7164359916674967,15,15,0.5088026551818314,False
fake_vs_rest,1,1.3896009018458686,0.17581370616128653,-0.5198668138922959,1.6642322999088839,0.4297029321178383,-1.4414879424578833,0.40175431467329137,-1.3108298206577123,1.445747958690057,0.37329051778799727,-2.111458353935353,-0.5102012873800715,15,15,0.5088026551818314,False
